file,map.name,map.path,map.scale,map.load_time,vis_radius,robustness_radius,robustness_angle,robustness_dist,sample_arc_edges_angle,sample_arc_edges_dist,rob_radius,vis.mesh_type,vis.bucket_size,vis.buckets_optimized,vis.time_mesh,"vis.time_fill_bucketing ",vis.time_optimize_buckets,vis.time_total,vis_graph_reflex.n_nodes,vis_graph_reflex.n_reflex,vis_graph_reflex.n_convex,vis_graph_reflex.time_reflex_vertices,vis_graph_reflex.time_vis_graph_reflex_reflex,vis_graph_reflex.time_vis_graph_reflex_reflex_to_bool,vis_graph_reflex.time_reflex_graph,vis_graph_reflex.time_vis_planner,vis_graph_reflex.time_total,target_regions.min_coverage_ratio,target_regions.cnt,target_regions.area,target_regions.map_coverage,target_regions.time,target_regions_bucketing.bucket_ratio_in,target_regions_bucketing.bucket_size_in,target_regions_bucketing.bucket_ratio_real,target_regions_bucketing.bucket_size_real,target_regions_bucketing.bucket_cnt,target_regions_bucketing.time,weight_regions.cnt,weight_regions.time,weight_regions_bucketing.bucket_ratio_in,weight_regions_bucketing.bucket_size_in,weight_regions_bucketing.time,route_cyclic,guards_1.method,guards_1.param.ka_ordering,guards_1.param.ka_selection_rule,guards_1.n_orig,guards_1.n_new,guards_1.n_diff,guards_1.time_generate,guards_1.time_postprocess,guards_1.time_rest,guards_1.time_total,guards_1.coverage.coverage_ratio,guards_1.coverage.covered_ratio,guards_1.coverage.left_to_cover,guards_1.coverage.uncovered_area,guards_2.method,guards_2.param.reflex_tolerance,guards_2.param.reflex_dist_from_vertex,guards_2.n_orig,guards_2.n_new,guards_2.n_diff,guards_2.time_generate,guards_2.time_postprocess,guards_2.time_rest,guards_2.time_total,guards_2.coverage.coverage_ratio,guards_2.coverage.covered_ratio,guards_2.coverage.left_to_cover,guards_2.coverage.uncovered_area,process_coverage.filtering.n_prior_filtering,process_coverage.filtering.n_after_filtering,process_coverage.filtering.n_filtered,process_coverage.filtering.regions_n_buckets_avg,process_coverage.filtering.time_bucketing_coverage_avg,process_coverage.filtering.time_filtering_avg,process_coverage.filtering.time_bucketing_coverage,process_coverage.filtering.time_filtering,process_coverage.filtered,process_coverage.n_prior_filtering,process_coverage.n_after_filtering,process_coverage.n_filtered,process_coverage.coverage_ratio,process_coverage.covered_ratio,process_coverage.left_to_cover,process_coverage.uncovered_area,process_coverage.time,apply_filter_time,time_get_cities,vis_graph_cities.n_cities,vis_graph_cities.time_save_cities,vis_graph_cities.time_vis_graph_city_reflex,vis_graph_cities.time_vis_graph_city_reflex_to_bool,vis_graph_cities.time_vis_graph_city_city,vis_graph_cities.time_vis_graph_city_city_to_bool,vis_graph_cities.time_total,agp_n,agp_time,method,dual_samp,filtered,bucketed,method_full,method_type,filtered_bucketed
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/cha03_smoothed/radius_1600cm/robustness_0cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,cha03_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/cha03_smoothed/cha03_smoothed""",1,0.006654526,16,0,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0064823420000000003,0.0066079840000000008,1.8100000000000002e-07,0.013090507000000001,3462,2393,1069,0.00021865500000000003,0.0076855240000000009,0.00039229400000000001,0.0048151290000000005,0.00083425100000000005,0.013945852999999999,0.999,1,99652.931563928272,0.99999999999999956,0.0041209390000000005,0.10000000000000001,nan,0.10000000055879354,42.998000240314752,96,0.00056181500000000001,1,2.4346e-05,0.10000000000000001,nan,0.00049625600000000004,true,ka,ears_small,best,0,1844,1844,0.0046387300000000006,0.0088725180000000011,0.037778237999999999,0.051289486000000002,0.999,0.99999999944772822,0,5.5035502278218892e-05,reflex,0,0,1844,4237,2393,0.00020038,0.0095385390000000004,0.060966419000000008,0.070705338000000006,0.999,0.99999999950795981,0,4.9033252895508425e-05,4237,532,3705,2.3311305168751475,4.2010497993863587e-05,0.0023116131954887217,0.17799848000000001,1.22977822,true,4237,532,3705,0.999,0.99900014119895808,0,99.638860737518698,1.408922005,0.001326338,2.5316000000000003e-05,532,0.00028982900000000002,0.002561125,0.00016513400000000002,0.014726387000000001,3.3743000000000005e-05,0.017776218,532,1.54869009,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/cha03_smoothed/radius_1600cm/robustness_20cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,cha03_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/cha03_smoothed/cha03_smoothed""",1,0.0062286540000000001,16,0.20000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0063385130000000005,0.0066409240000000003,1.7600000000000001e-07,0.012979612999999999,3462,2393,1069,0.00021922600000000002,0.0075678290000000007,0.00040384700000000004,0.0048837580000000002,0.00082721600000000008,0.013901876000000002,0.999,1,99652.931563928272,0.99999999999999956,0.0039610270000000006,0.10000000000000001,nan,0.10000000055879354,42.998000240314752,96,0.00054865000000000003,1,2.6132000000000003e-05,0.10000000000000001,nan,0.00050635300000000008,true,ka,ears_small,best,0,1856,1856,0.0046218769999999999,0.14348520200000001,0.046745254000000014,0.19485233300000002,0.999,0.99999672928410532,0,0.32593642742700241,reflex,0,0,1856,4249,2393,0.0010150070000000001,0.181149163,0.067624253999999995,0.24978842400000001,0.999,0.99999999693473129,0,0.00030546301187114996,4249,595,3654,2.1753353730289482,3.8116143563191343e-05,0.0025256185630252101,0.16195549400000001,1.5027430450000001,true,4249,595,3654,0.999,0.99900371005538013,0,99.283213732492953,1.6658313470000001,0.001495828,2.8360000000000003e-05,595,0.00026490000000000004,0.0027529430000000003,0.000145,0.015318974000000001,3.3751000000000003e-05,0.018515568,595,2.1279613940000002,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/cha03_smoothed/radius_1600cm/robustness_80cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,cha03_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/cha03_smoothed/cha03_smoothed""",1,0.0062701290000000002,16,0.80000000000000004,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0064047310000000003,0.0064841060000000008,1.7100000000000001e-07,0.012889008,3462,2393,1069,0.00022354200000000002,0.0076682870000000002,0.00038618100000000004,0.0047260160000000004,0.00083904200000000002,0.013843067999999998,0.999,1,99652.931563928272,0.99999999999999956,0.0039319469999999999,0.10000000000000001,nan,0.10000000055879354,42.998000240314752,96,0.00055335900000000001,1,2.4195000000000001e-05,0.10000000000000001,nan,0.00049799000000000002,true,ka,ears_small,best,0,1873,1873,0.0045537240000000003,0.49848874800000004,0.061313681000000009,0.56435615300000008,0.999,0.99973868947398958,0,26.040359982086837,reflex,0,0,1873,4266,2393,0.001064653,0.62708573200000006,0.092005263999999976,0.72015564900000006,0.999,0.99980007286557293,0,19.923325057561701,4266,688,3578,2.0344585091420533,3.6085495311767463e-05,0.0028336859622093025,0.153940723,1.9495759420000001,true,4266,688,3578,0.999,0.99900458593280916,0,99.195929978951497,2.1046509499999999,0.0016843520000000001,2.8160000000000001e-05,688,0.00029204799999999999,0.0029098940000000001,0.00022974300000000003,0.018916048000000001,6.0332000000000004e-05,0.022408065000000001,688,3.4065370660000003,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/cha03_smoothed/radius_1600cm/robustness_10cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,cha03_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/cha03_smoothed/cha03_smoothed""",1,0.0063003370000000005,16,0.10000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0064892130000000006,0.0066188010000000005,1.72e-07,0.013108186000000001,3462,2393,1069,0.00022670500000000001,0.0076987700000000006,0.00039448200000000004,0.0047842710000000005,0.00086104900000000002,0.013965277000000002,0.999,1,99652.931563928272,0.99999999999999956,0.0039795799999999999,0.10000000000000001,nan,0.10000000055879354,42.998000240314752,96,0.00055088000000000001,1,2.6524000000000002e-05,0.10000000000000001,nan,0.00049862500000000004,true,ka,ears_small,best,0,1847,1847,0.0045006720000000007,0.081964822000000007,0.043452027000000004,0.12991752100000001,0.999,0.999999997835608,0,0.0002156880088517433,reflex,0,0,1847,4240,2393,0.0010135770000000001,0.10368861900000001,0.065806662000000002,0.17050885800000001,0.999,0.99999999812162721,0,0.00018718535783574634,4240,578,3662,2.2476415094339623,3.955034811320755e-05,0.0024780426418685125,0.16769347600000001,1.4323086470000002,true,4240,578,3662,0.999,0.99900111548565984,0,99.541770211441445,1.6011901070000001,0.0015532240000000002,3.2755000000000001e-05,578,0.00026797000000000002,0.0027156150000000002,0.000114579,0.014516145000000001,2.5311000000000002e-05,0.017639620000000002,578,1.919255132,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/cha03_smoothed/radius_2400cm/robustness_40cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,cha03_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/cha03_smoothed/cha03_smoothed""",1,0.0062986700000000001,24,0.40000000000000002,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.006273336,0.0065973350000000002,1.7400000000000002e-07,0.012870845000000001,3462,2393,1069,0.000220826,0.0076099680000000008,0.00039590300000000002,0.004932578,0.00087580700000000004,0.014035081999999999,0.999,1,99652.931563928272,0.99999999999999956,0.003985761,0.10000000000000001,nan,0.10000000055879354,42.998000240314752,96,0.00059029300000000009,1,2.6326000000000002e-05,0.10000000000000001,nan,0.00049861399999999998,true,ka,ears_small,best,0,1724,1724,0.0044771680000000001,0.32268620100000001,0.047764734000000031,0.37492810300000001,0.999,0.99997045771538551,0,2.9439752688097931,reflex,0,0,1724,4117,2393,0.001015883,0.42775394200000005,0.074806441000000001,0.50357626600000005,0.999,0.99998979867545712,0,1.0165918971844992,4117,453,3664,2.5831916444012633,5.0431462472674284e-05,0.0024294298278145694,0.20762633100000003,1.100531712,true,4117,453,3664,0.999,0.99901087700871583,0,98.569005821766737,1.3093965190000001,0.0014826000000000002,2.5648000000000002e-05,453,0.00021659000000000001,0.0021007360000000002,0.00010116300000000001,0.0093710390000000011,1.9410000000000002e-05,0.011808938,453,2.205347787,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/cha03_smoothed/radius_2400cm/robustness_160cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,cha03_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/cha03_smoothed/cha03_smoothed""",1,0.006289256,24,1.6000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0063180840000000007,0.0065926220000000002,1.73e-07,0.012910879,3462,2393,1069,0.00022271000000000001,0.0076068880000000009,0.00039993200000000003,0.0048228690000000005,0.00082662600000000001,0.013879025000000001,0.999,1,99652.931563928272,0.99999999999999956,0.0039616970000000001,0.10000000000000001,nan,0.10000000055879354,42.998000240314752,96,0.00055082500000000001,1,2.6518000000000003e-05,0.10000000000000001,nan,0.00051456000000000006,true,ka,ears_small,best,0,1737,1737,0.0045050469999999999,1.0964662270000001,0.064039767999999997,1.1650110420000002,0.999,0.9982975138727368,0.00070248612726320214,169.65773363715618,reflex,0,0,1737,4130,2393,0.0010594950000000001,1.517613651,0.11075314599999997,1.629426292,0.999,0.99881810986373365,0.00018189013626634942,117.7788169407265,4130,2537,1593,2.3220338983050848,4.502049055690073e-05,0.0013093935482853766,0.18593462600000002,3.3219314320000004,true,4130,2537,1593,0.999,0.99881810947604599,0.00018189052395400918,117.77885557493821,3.5090820710000004,0.0033835050000000002,3.4136e-05,2537,0.00075584200000000006,0.0096046550000000001,0.00045896700000000001,0.230702236,0.00034324400000000004,0.241864944,2537,6.3209428060000006,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/cha03_smoothed/radius_2400cm/robustness_0cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,cha03_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/cha03_smoothed/cha03_smoothed""",1,0.0064554850000000004,24,0,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0066166190000000007,0.0066187470000000003,1.73e-07,0.013235539000000001,3462,2393,1069,0.00022543000000000002,0.0076948110000000002,0.00039076300000000003,0.0047608329999999999,0.00085374500000000005,0.013925581999999999,0.999,1,99652.931563928272,0.99999999999999956,0.0039550700000000006,0.10000000000000001,nan,0.10000000055879354,42.998000240314752,96,0.00055893800000000003,1,2.4587e-05,0.10000000000000001,nan,0.000504468,true,ka,ears_small,best,0,1721,1721,0.0046618990000000006,0.010083052,0.038879330000000004,0.053624281000000003,0.999,0.99999999981491927,0,1.8443831880631992e-05,reflex,0,0,1721,4114,2393,0.00020802600000000002,0.011781939,0.079845263999999999,0.091835229000000004,0.999,0.99999999985408261,0,1.4541096266125905e-05,4114,369,3745,2.9346135148274186,5.9086289499270791e-05,0.0024099126612466123,0.24308099500000002,0.889257772,true,4114,369,3745,0.999,0.99901821999937768,0,97.837255275400636,1.1336427880000002,0.0013306940000000001,3.2186e-05,369,0.00021518400000000002,0.001938253,0.00018928800000000002,0.0071749400000000003,3.2908000000000004e-05,0.0095505730000000014,369,1.2968518450000002,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/cha03_smoothed/radius_2400cm/robustness_20cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,cha03_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/cha03_smoothed/cha03_smoothed""",1,0.0062711370000000004,24,0.20000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0063727920000000004,0.0065549020000000005,1.85e-07,0.012927879,3462,2393,1069,0.00021759500000000001,0.0076598750000000009,0.00039634300000000001,0.004769906,0.00082661700000000009,0.013870336000000002,0.999,1,99652.931563928272,0.99999999999999956,0.0039019500000000004,0.10000000000000001,nan,0.10000000055879354,42.998000240314752,96,0.00054214900000000002,1,2.5731000000000001e-05,0.10000000000000001,nan,0.00049279500000000008,true,ka,ears_small,best,0,1722,1722,0.0044411290000000003,0.177672891,0.044944320000000038,0.22705834000000003,0.999,0.99999673148971857,0,0.32571663159633957,reflex,0,0,1722,4115,2393,0.0010298430000000001,0.23693017700000002,0.071485928999999976,0.309445949,0.999,0.99999999886859992,0,0.00011274733044739385,4115,425,3690,2.6850546780072904,5.2625970352369384e-05,0.0024117565317647058,0.21655586800000001,1.024996526,true,4115,425,3690,0.999,0.99900149375202818,0,99.50407485890625,1.2427576580000002,0.001417604,2.8125000000000003e-05,425,0.00020476600000000002,0.0020521710000000002,0.000174773,0.008684499,3.1493000000000005e-05,0.011147702000000001,425,1.7966339250000001,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/cha03_smoothed/radius_2400cm/robustness_80cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,cha03_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/cha03_smoothed/cha03_smoothed""",1,0.0063113940000000006,24,0.80000000000000004,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0063987570000000006,0.0065494440000000006,1.7000000000000001e-07,0.012948371000000002,3462,2393,1069,0.00022002500000000002,0.0076973430000000006,0.00039675400000000003,0.0048484120000000007,0.00085540300000000002,0.014017936999999999,0.999,1,99652.931563928272,0.99999999999999956,0.0039049540000000004,0.10000000000000001,nan,0.10000000055879354,42.998000240314752,96,0.00055265100000000003,1,2.6163e-05,0.10000000000000001,nan,0.00048677300000000002,true,ka,ears_small,best,0,1728,1728,0.0046500949999999999,0.61687408799999999,0.053495830000000022,0.67502001300000003,0.999,0.99978692365537836,0,21.233682402034329,reflex,0,0,1728,4121,2393,0.0010408940000000001,0.83099806800000009,0.085441391000000033,0.91748035300000008,0.999,0.99984126326512102,0,15.818580987693327,4121,508,3613,2.471002183935938,4.7995953166707113e-05,0.0024215916496062996,0.19779132300000002,1.2301685580000001,true,4121,508,3613,0.999,0.99900962633956292,0,98.693638669352026,1.429349669,0.001668262,1.5244000000000002e-05,508,0.00024476800000000003,0.002271828,0.00022794500000000001,0.011508789,4.4299000000000004e-05,0.014297629000000001,508,3.039256011,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/cha03_smoothed/radius_2400cm/robustness_10cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,cha03_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/cha03_smoothed/cha03_smoothed""",1,0.0063783430000000007,24,0.10000000000000001,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0063658260000000006,0.0065416760000000006,1.72e-07,0.012907674000000001,3462,2393,1069,0.00021582400000000001,0.0076024940000000004,0.00038734500000000004,0.0048009699999999999,0.00082857900000000008,0.013835212000000001,0.999,1,99652.931563928272,0.99999999999999956,0.0039599550000000002,0.10000000000000001,nan,0.10000000055879354,42.998000240314752,96,0.00055690399999999999,1,2.6395000000000001e-05,0.10000000000000001,nan,0.00049352700000000001,true,ka,ears_small,best,0,1721,1721,0.0044380740000000002,0.100589866,0.044000722000000006,0.14902866200000001,0.999,0.99999999902085757,0,9.7574411574793572e-05,reflex,0,0,1721,4114,2393,0.001003772,0.13321787000000002,0.076870668999999975,0.211092311,0.999,0.999999999111302,0,8.8561367339481554e-05,4114,408,3706,2.7984929508993681,5.532535707340788e-05,0.0024498400294117651,0.22760851900000001,0.99953473200000009,true,4114,408,3706,0.999,0.99900761018359574,0,98.894554522098986,1.2284182180000001,0.0014515960000000001,3.5123000000000002e-05,408,0.00020098700000000002,0.0020258279999999999,0.00014623300000000001,0.008066976,2.4229000000000001e-05,0.010464253,408,1.605963724,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
/home/jm/git/ciirc/mission-planning/visis-planner/experiments/AGP/data/extra/cha03_smoothed/radius_3200cm/robustness_40cm/ka_reflex--filter--sample_arc_edges_angle_nan--sample_arc_edges_dist_2.0943951024--robustness_angle_nan--robustness_dist_0.15707963268--it_001.json,cha03_smoothed,"""/home/jm/git/ciirc/mission-planning/visis-planner/visis/../data/polymap-data/iron-harvest_e1-0.1_ir1-0.2_dr1-0.2_ir2-0.01_e2-0.1/cha03_smoothed/cha03_smoothed""",1,0.0062615200000000005,32,0.40000000000000002,nan,0.15707963268,nan,2.0943951024,0,CDT,1,false,0.0067973230000000001,0.0065712600000000006,1.9000000000000001e-07,0.013368773,3462,2393,1069,0.00022695500000000001,0.0076642360000000005,0.000395282,0.0050333160000000004,0.0010230880000000001,0.014342877000000002,0.999,1,99652.931563928272,0.99999999999999956,0.003914313,0.10000000000000001,nan,0.10000000055879354,42.998000240314752,96,0.00054805499999999998,1,2.4387000000000002e-05,0.10000000000000001,nan,0.00050174500000000006,true,ka,ears_small,best,0,1687,1687,0.0044574080000000004,0.38536359000000003,0.054983163000000002,0.44480416100000003,0.999,0.99997116440956213,0,2.873551122345503,reflex,0,0,1687,4080,2393,0.001228336,0.529091529,0.087230755999999965,0.61755062100000002,0.999,0.9999900923080759,0,0.98733054590131786,4080,388,3692,3.0036764705882355,6.437244779411765e-05,0.0026183240644329898,0.26263958700000001,1.0159097370000001,true,4080,388,3692,0.999,0.99900168368613163,0,99.485147368689638,1.279932407,0.001465949,3.1171999999999999e-05,388,0.00018929300000000002,0.0017999680000000001,9.5181000000000009e-05,0.0074038270000000008,1.6013000000000001e-05,0.009504282000000001,388,2.3601183300000002,ka+reflex,-1.0,1,1,ka+reflex-f-b,ka,fb
